video_name,true_label,path_to_video,path_to_img,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,sub_class
0894945545d363c8.mp4,bridge_down,../prepair_dataset/train/bridge_down/0894945545d363c8.mp4,../images_for_emb/bridge_down/0894945545d363c8.jpg,4.957473,0.3453085,0.28286257,-2.4518945,-0.5755975,4.9900656,-1.6158302,1.1794231,0.50242174,-0.017502047,0.21200044,2.2464888,2.3200927,-0.7664302,0.7098961,-0.15399817,-0.7643125,0.006331904,-1.2953626,-0.991949,-0.28132686,2.0574038,-0.010406432,-0.8379647,1.2020073,9
08e4c533f1d56db9.mp4,bridge_down,../prepair_dataset/train/bridge_down/08e4c533f1d56db9.mp4,../images_for_emb/bridge_down/08e4c533f1d56db9.jpg,-4.8524637,-0.62475985,-0.7295412,-2.1774988,2.810008,-0.95422584,-0.009803456,-1.9495089,1.0480431,2.120092,2.648658,0.95040137,-1.1587691,0.079782985,0.33956656,-0.78594697,-1.042774,0.301568,2.7501862,-1.3646382,-1.3559538,0.28080344,-0.36773732,-0.7529967,-0.36074108,7
099cf6cd342bf8c5.mp4,bridge_down,../prepair_dataset/train/bridge_down/099cf6cd342bf8c5.mp4,../images_for_emb/bridge_down/099cf6cd342bf8c5.jpg,6.1408734,1.2735376,-4.8307033,-0.260049,-3.38249,-0.3315508,2.2751336,-1.3444432,-0.5979156,2.9049819,1.2651054,-1.2844507,1.7250551,2.9784646,-0.842418,1.869263,1.1952803,0.29974306,-0.008357738,0.87334466,0.32585448,1.5365357,-0.50994974,-0.5243986,0.4467342,10
09d889aa5ce5b662.mp4,bridge_down,../prepair_dataset/train/bridge_down/09d889aa5ce5b662.mp4,../images_for_emb/bridge_down/09d889aa5ce5b662.jpg,3.409026,1.0598444,3.046466,-0.098236084,0.87624735,1.482449,-3.4342525,-2.0220768,-1.1645747,-0.100455865,1.7242234,0.9938093,2.1010163,-1.0239518,0.35971016,0.20893686,1.3776665,-1.5364708,0.88115364,0.87848115,0.7104911,1.0320466,-0.14668286,-0.6378134,1.1757852,11
09f549920471d0c4.mp4,bridge_down,../prepair_dataset/train/bridge_down/09f549920471d0c4.mp4,../images_for_emb/bridge_down/09f549920471d0c4.jpg,-5.267927,-3.3719325,-0.8898456,-5.140111,1.1710393,-2.639386,-0.3609544,1.2281427,-1.2476358,-0.8041655,-0.544313,-1.1972619,0.80590653,1.3395684,0.36288637,-0.5401494,-0.011317416,0.22979349,-0.06960983,0.3930778,0.75074345,-0.5208708,0.290173,0.590369,0.82504714,12
0a004c8a0023a284.mp4,bridge_down,../prepair_dataset/train/bridge_down/0a004c8a0023a284.mp4,../images_for_emb/bridge_down/0a004c8a0023a284.jpg,-5.6993303,-0.3211644,-0.9589445,-0.75795484,1.7845222,-0.36458105,-0.7592549,-0.76688164,0.7848498,3.2904496,2.9780028,2.2535906,-0.85620373,0.7520254,-0.70136213,-1.4775436,-0.8032923,-0.106966734,-0.41728643,0.0897905,-1.5402529,-0.6604686,0.47132728,0.3825969,0.5864987,7
0a067d726aba2db6.mp4,bridge_down,../prepair_dataset/train/bridge_down/0a067d726aba2db6.mp4,../images_for_emb/bridge_down/0a067d726aba2db6.jpg,2.17249,-0.1587597,-0.8298103,4.3300667,-0.13104077,-1.6719232,-0.6916965,-0.9195253,-3.3683274,-1.7249624,1.8662344,-3.1147792,1.1095247,-1.4943373,-0.7989919,0.05287591,-2.6220343,-0.5846663,1.2849865,-0.5436016,-0.15181942,-0.63022673,-0.02620341,-1.3154829,1.5507749,1
0a9d37c222ccce4a.mp4,bridge_down,../prepair_dataset/train/bridge_down/0a9d37c222ccce4a.mp4,../images_for_emb/bridge_down/0a9d37c222ccce4a.jpg,-5.195912,0.7360735,-3.944309,5.2604027,5.1189113,1.1808115,0.4515618,1.4649705,-0.32639962,-0.42095658,-2.2998173,1.6697167,1.7477582,0.42751327,-0.3668624,-0.12744251,-0.043006286,1.6607624,-0.8953643,-0.62818104,-1.5859445,0.22123352,0.62287414,-1.0847732,-1.0202543,13
0b1c677c9abaca06.mp4,bridge_down,../prepair_dataset/train/bridge_down/0b1c677c9abaca06.mp4,../images_for_emb/bridge_down/0b1c677c9abaca06.jpg,4.4227657,0.9420454,0.5621877,-0.8514941,-0.19818611,2.3039556,-1.1977608,-1.3087941,-1.6400565,-1.4511453,0.63478196,1.4627892,0.4081247,1.0170473,1.9914143,-0.46781123,0.79637194,-0.38341242,0.029095449,0.54407716,-0.14437944,-0.9960711,0.11830898,0.3514117,0.87158746,11
0b524a593c4b012d.mp4,bridge_down,../prepair_dataset/train/bridge_down/0b524a593c4b012d.mp4,../images_for_emb/bridge_down/0b524a593c4b012d.jpg,2.401906,0.95896,1.7125648,-3.3811147,0.7494923,3.9345806,-2.5736148,0.20680235,0.63994586,-0.64424026,0.2473443,-1.0051734,0.23371546,-0.054153234,2.3854244,-0.85511804,-0.30482048,-0.5556873,-1.6735641,-1.0205429,-0.44460866,0.71265954,-0.8113271,-1.5256315,-0.26041946,14
0b82fcfd71e2be60.mp4,bridge_down,../prepair_dataset/train/bridge_down/0b82fcfd71e2be60.mp4,../images_for_emb/bridge_down/0b82fcfd71e2be60.jpg,2.3349674,5.1653214,0.95382094,-2.088193,3.2611566,-4.34228,-1.8723063,-2.3923275,0.7715237,-0.2091581,-2.641391,-1.4432714,-3.222054,-0.37815943,-1.3453617,1.2456256,1.1508138,-0.035006307,1.7022988,1.3553461,-0.48860332,-0.9901262,-0.59108835,-1.9260067,-0.4085545,8
0bec0c9f7c8a2f05.mp4,bridge_down,../prepair_dataset/train/bridge_down/0bec0c9f7c8a2f05.mp4,../images_for_emb/bridge_down/0bec0c9f7c8a2f05.jpg,-4.4773664,-2.9394186,-3.2161183,-4.6366034,1.6737883,1.5117292,2.2195427,-0.21585283,-1.5899785,-0.23569053,-2.7036643,-0.6076829,1.4639969,-2.8368788,0.6700834,1.8866153,0.31795007,-0.5857954,-0.02255323,-0.4775457,0.6043017,-0.25737625,0.26481274,-0.48406574,-0.28283772,15
0cb6de4a1147def0.mp4,bridge_down,../prepair_dataset/train/bridge_down/0cb6de4a1147def0.mp4,../images_for_emb/bridge_down/0cb6de4a1147def0.jpg,3.961149,1.4756824,1.3156716,-0.39827245,0.3055978,2.6621196,-1.6616979,-1.789687,-1.4237887,-2.8958907,1.17972,1.5669249,0.9901284,0.776737,1.4340774,-0.39269024,0.61169887,-2.058406,0.24941748,-0.6938818,1.3692106,-0.10967948,0.5465964,1.5189424,0.04727166,11
0cbedb20b827e285.mp4,bridge_down,../prepair_dataset/train/bridge_down/0cbedb20b827e285.mp4,../images_for_emb/bridge_down/0cbedb20b827e285.jpg,-3.1877515,1.4143099,-4.4330378,6.0785437,5.1177483,0.7585588,0.3653421,-0.28951383,0.33580917,1.2193048,-0.53687197,0.45608717,1.61109,0.35885313,-0.71169466,-0.43584666,-0.6416486,-0.6600839,-1.4579127,0.6915202,-0.52436703,-1.4265817,-1.1120669,0.6127898,-0.19951606,13
0d46339066ad7a37.mp4,bridge_down,../prepair_dataset/train/bridge_down/0d46339066ad7a37.mp4,../images_for_emb/bridge_down/0d46339066ad7a37.jpg,-7.2814093,2.8275037,0.11237247,1.0139556,-3.8508854,1.1842779,-0.35834795,-0.94060236,-0.112339474,-0.0020570003,-0.8483766,-1.0720544,-1.2082732,-1.7408323,0.8267809,0.25957668,-0.51736534,0.31977898,-1.067749,-1.0517113,-0.4119083,-0.062381994,-1.3839144,0.80274326,0.26677167,2
0f3206c95e98c59a.mp4,bridge_down,../prepair_dataset/train/bridge_down/0f3206c95e98c59a.mp4,../images_for_emb/bridge_down/0f3206c95e98c59a.jpg,3.8178847,0.5531623,-2.1412458,2.639186,-0.7287545,-2.9505672,-0.52678907,-1.1199088,-2.1986072,-1.3157719,1.440533,-0.5105702,0.17393444,-0.42599657,-1.0665869,0.97557783,-1.6660761,-1.5214947,-0.12690891,-1.2458415,0.5265947,0.34837514,-0.16291389,0.0153562585,-1.1366442,1
0f3354ab179f1756.mp4,bridge_down,../prepair_dataset/train/bridge_down/0f3354ab179f1756.mp4,../images_for_emb/bridge_down/0f3354ab179f1756.jpg,0.12241252,-1.5090803,3.207745,2.646161,0.754751,-1.4442667,0.39186046,0.90362364,-1.926578,-2.0886533,1.3186709,1.2847042,0.4288144,-0.59049815,1.0618957,0.21770264,-0.025556862,-0.21801208,-0.038761348,1.6506491,-1.0630714,1.5118006,-0.025610197,0.7174693,0.08873502,16
0f4a1345ccf0bc81.mp4,bridge_down,../prepair_dataset/train/bridge_down/0f4a1345ccf0bc81.mp4,../images_for_emb/bridge_down/0f4a1345ccf0bc81.jpg,5.6364746,2.1241038,-4.421328,-0.75138974,-3.0278664,-1.288927,2.97912,-1.0177919,-1.5408353,2.4512928,0.38779593,-0.50689644,1.4091038,3.3760355,-1.6539234,1.3242809,0.47131854,0.88521403,-0.28563204,0.79100895,-0.2944688,0.5323446,-0.22979409,-0.5894346,0.22409897,10
0fb85ca2b19859f6.mp4,bridge_down,../prepair_dataset/train/bridge_down/0fb85ca2b19859f6.mp4,../images_for_emb/bridge_down/0fb85ca2b19859f6.jpg,3.3923051,1.701115,-0.49199125,1.2898704,-3.3053052,-2.1028516,0.33143255,1.7201675,-1.7834392,-0.25303143,-1.344656,1.445304,-0.2807264,-0.36460865,-0.73106897,-1.393356,-1.8933358,-0.51773304,-0.106182344,1.0490353,-1.5193005,2.805617,-1.5375191,2.797529,-0.4501521,17
100816388bee023c.mp4,bridge_down,../prepair_dataset/train/bridge_down/100816388bee023c.mp4,../images_for_emb/bridge_down/100816388bee023c.jpg,-3.4525838,2.2516856,-5.6114936,4.741416,6.838272,2.5961654,-1.5245792,-0.22145908,0.09797921,-0.5015185,-1.54193,0.61138946,-0.27510983,0.53219384,2.0577316,2.7806444,1.2262596,0.23094672,1.0919104,-1.7465507,0.17106554,-0.2428508,1.8069968,0.18970704,-0.8438074,13
1356a9e2f951a69d.mp4,bridge_down,../prepair_dataset/train/bridge_down/1356a9e2f951a69d.mp4,../images_for_emb/bridge_down/1356a9e2f951a69d.jpg,-4.0689654,-2.0900848,-2.9909225,-4.9856515,2.3585804,1.2034928,0.102856755,-1.6823936,1.5645853,1.1880167,2.4303672,1.8725268,-1.670891,-1.0900853,-0.36525804,0.58888745,-0.56626046,0.11110598,1.4972136,-0.25534537,-0.4174812,1.4556811,-0.23140149,-0.48519808,-1.0842971,7
1432bba4b8421e0b.mp4,bridge_down,../prepair_dataset/train/bridge_down/1432bba4b8421e0b.mp4,../images_for_emb/bridge_down/1432bba4b8421e0b.jpg,-5.4388814,-1.5570188,-0.74180585,-4.015428,0.012723524,-2.5003078,-1.3073481,1.6887624,0.5217548,-0.11758815,0.8023634,-1.4601008,1.7664223,1.6496433,0.9316484,-1.1362289,-0.3657905,-0.44184208,0.5695718,-0.82680815,0.05835484,0.84969324,0.066643596,0.06818301,-0.049606018,12
1544718dfaffcb59.mp4,bridge_down,../prepair_dataset/train/bridge_down/1544718dfaffcb59.mp4,../images_for_emb/bridge_down/1544718dfaffcb59.jpg,-1.1161104,-3.5392416,5.4247823,0.022490924,0.7204072,-1.8002973,1.261505,-2.6381729,0.78890866,1.3373688,-1.0546994,-1.1834868,1.2923338,-0.48994333,0.12955421,1.9476221,0.8418885,-0.68924606,0.29838622,0.14468662,-0.58903235,0.72336596,-1.0814939,0.4324375,-1.0261539,18
1597a805f0d55280.mp4,bridge_down,../prepair_dataset/train/bridge_down/1597a805f0d55280.mp4,../images_for_emb/bridge_down/1597a805f0d55280.jpg,-0.5327342,-1.2837781,4.0411863,2.7886004,-0.8107567,-1.181992,-1.4314822,2.1278455,0.6498663,-2.1840284,-0.101591,-0.5027972,-1.1161276,1.6940491,-1.0759234,1.2955153,-1.6463236,-0.66504043,0.7661094,1.3650563,-1.2519417,-0.48918182,1.9495158,0.2677223,0.23302828,0
166d7e253ba332c3.mp4,bridge_down,../prepair_dataset/train/bridge_down/166d7e253ba332c3.mp4,../images_for_emb/bridge_down/166d7e253ba332c3.jpg,-1.3304255,5.901812,-1.3276607,0.66145784,0.50413156,0.15894945,0.17487563,2.5317013,-3.197449,-0.31125706,3.962546,-1.1320384,-0.7984714,-2.5613236,-0.32158563,-1.7646737,1.9432856,1.2424943,-1.8914891,1.1352464,-1.7143033,-0.25149316,-1.0345535,-0.6144272,0.40405035,5
1721e6d328fc0cd2.mp4,bridge_down,../prepair_dataset/train/bridge_down/1721e6d328fc0cd2.mp4,../images_for_emb/bridge_down/1721e6d328fc0cd2.jpg,-5.841465,-1.4834065,-0.40736738,-3.9281821,-0.13557485,-2.7162025,-1.596137,1.1078542,0.22236936,-0.31785843,0.9496744,-1.5804075,1.7960366,1.5393993,0.88848656,-1.0787016,-0.34207848,-0.12769125,0.760249,-1.2974507,-0.18059433,1.0089383,0.027931174,-0.18959023,-0.32103464,12
172b3e8ba510c898.mp4,bridge_down,../prepair_dataset/train/bridge_down/172b3e8ba510c898.mp4,../images_for_emb/bridge_down/172b3e8ba510c898.jpg,5.7693057,-2.6716788,-3.2698739,2.0666957,-0.23428506,-0.92737234,-0.11259902,-2.6122577,0.79415315,-2.3687737,2.992461,-1.2406318,1.400188,-0.898356,0.3645428,0.47600043,-1.7098886,1.2337499,-0.30843797,-0.66786945,2.4799626,-0.9336716,1.6452575,0.53502065,-1.0168874,19
1a62fa61482a0219.mp4,bridge_down,../prepair_dataset/train/bridge_down/1a62fa61482a0219.mp4,../images_for_emb/bridge_down/1a62fa61482a0219.jpg,-1.3320743,0.3044688,4.2819095,1.0565461,-0.82527405,0.093276635,4.468538,0.48596278,-1.4736632,-0.31304762,-0.90253234,1.7897686,-1.4866034,1.5999787,2.6510248,-0.8894663,-2.1009936,0.1924838,0.042382177,-0.371377,0.045420222,0.2130994,0.60020655,-0.595634,0.20747618,6
1a6e86934ac66269.mp4,bridge_down,../prepair_dataset/train/bridge_down/1a6e86934ac66269.mp4,../images_for_emb/bridge_down/1a6e86934ac66269.jpg,-1.6297641,-0.19047679,4.2256546,0.8383515,0.015823493,0.38124895,4.506931,0.15666142,-1.9901448,0.03276947,-1.1273576,0.6250915,-1.4791776,1.8994266,2.2542608,-0.9635318,-1.4277542,0.9074469,0.17055437,0.37397486,1.1396861,0.616346,-0.2942949,-0.75984794,0.34080568,6
1b42cec0f0094e11.mp4,bridge_down,../prepair_dataset/train/bridge_down/1b42cec0f0094e11.mp4,../images_for_emb/bridge_down/1b42cec0f0094e11.jpg,-0.9506862,0.80717975,3.5598643,1.1480315,0.19824547,-0.20974213,2.1876519,0.10402488,-1.2719629,1.0142009,-0.7325325,2.547383,-1.0579845,1.1070468,1.9768058,-0.77123874,-1.6163183,-0.7127654,-1.4108845,-0.18709897,0.6417864,0.04706187,1.162391,-0.62526953,-0.4804469,6
1b98537880b065ff.mp4,bridge_down,../prepair_dataset/train/bridge_down/1b98537880b065ff.mp4,../images_for_emb/bridge_down/1b98537880b065ff.jpg,2.1452432,3.2510154,2.1020856,-1.33759,1.9506283,-0.44515637,-1.8627846,-1.9352833,1.1127331,0.043680005,-1.2928429,0.18115252,0.5282439,2.0104754,-1.6720855,-0.38261458,1.4567294,-0.3319329,-0.15317897,-1.6842009,-0.8057003,-2.159718,1.237483,-0.4868586,0.93333846,20
1f0d30a273ca80fa.mp4,bridge_down,../prepair_dataset/train/bridge_down/1f0d30a273ca80fa.mp4,../images_for_emb/bridge_down/1f0d30a273ca80fa.jpg,0.45361373,-0.58200264,2.1105082,3.3107955,0.8634605,-0.16516107,0.41261557,1.8383846,-2.2872121,-2.0432377,0.6065124,1.4489256,0.55748135,-1.0397131,0.97484314,0.9396733,-0.2821455,-0.6636158,0.5049951,1.7575434,-1.2564375,1.7774591,0.07622354,0.9832531,-0.33010575,16
1f6ae172b0d48608.mp4,bridge_down,../prepair_dataset/train/bridge_down/1f6ae172b0d48608.mp4,../images_for_emb/bridge_down/1f6ae172b0d48608.jpg,-0.14482571,-2.6478984,5.1103506,-0.3982887,0.6214514,2.7148442,0.7555206,1.4348644,0.7716597,0.20877983,-0.26350796,-1.4228375,0.17081854,0.7251138,-0.26741308,-0.6129941,-0.89201593,0.8382293,-0.18449377,0.3956211,1.0121307,0.5077856,-0.5616734,-0.5240588,-0.9239576,3
21234d0b32e57405.mp4,bridge_down,../prepair_dataset/train/bridge_down/21234d0b32e57405.mp4,../images_for_emb/bridge_down/21234d0b32e57405.jpg,1.7732393,5.9361143,-0.24011049,-0.5646645,-1.2967561,1.3124212,-3.3713458,1.8861675,0.4275337,-0.38087282,-2.1686983,-0.94994074,-1.1874973,0.39953816,-1.617202,-0.28946006,0.41217217,-1.0861014,-0.4271959,-0.46616238,0.1981381,1.9422494,3.466512,-0.3779327,1.3260767,20
212d75e541529e72.mp4,bridge_down,../prepair_dataset/train/bridge_down/212d75e541529e72.mp4,../images_for_emb/bridge_down/212d75e541529e72.jpg,5.2651453,-3.6505551,-2.5922086,1.2748377,-1.9802345,-0.021305293,0.5171435,1.3824408,3.220985,-1.1878598,-0.4367787,0.0943335,-0.19051531,-1.5979445,-1.6232644,-0.58815086,0.031319197,-0.43391556,-1.1972109,-0.027242722,-0.54098076,2.0069065,0.09727026,-0.21746294,-0.14011507,21
2237d8df2d0c422d.mp4,bridge_down,../prepair_dataset/train/bridge_down/2237d8df2d0c422d.mp4,../images_for_emb/bridge_down/2237d8df2d0c422d.jpg,-5.912796,-1.694513,-0.948513,-2.8850157,0.5269003,-1.7671996,-1.6597841,0.8386318,-0.18499793,-1.1218699,-0.8516403,-0.97298884,0.489493,1.5018172,-0.80531853,-0.4186137,-1.7124608,-1.5036991,-0.5795953,0.9015215,0.6514332,0.4790615,0.15453175,1.0249457,-0.603716,12
224db4f02d9e979c.mp4,bridge_down,../prepair_dataset/train/bridge_down/224db4f02d9e979c.mp4,../images_for_emb/bridge_down/224db4f02d9e979c.jpg,-4.812632,-3.5273726,-0.048782412,-4.1058416,-0.016215336,-2.468947,-1.7646905,0.7104783,-1.104449,-0.44830716,-0.2197407,-1.3973515,1.1901349,0.99866456,-0.18770339,-1.0156153,0.21573174,0.98887426,0.67467296,-0.9658687,-0.061424237,-0.11298342,-0.4082988,0.8290928,0.09392253,12
22e7b2a24d70960a.mp4,bridge_down,../prepair_dataset/train/bridge_down/22e7b2a24d70960a.mp4,../images_for_emb/bridge_down/22e7b2a24d70960a.jpg,-1.0755051,-0.97803164,1.5690974,2.9017045,2.5150394,-0.19665752,-0.32476762,0.1896605,-1.3714371,-1.0291841,2.5108192,1.0412226,-0.8678453,-0.6391987,-0.2805453,-0.54707766,0.09529667,0.030154726,-1.4443166,1.579226,-2.0723815,0.10999522,0.9507362,-0.192778,-0.072698124,16
24307c3e9174333a.mp4,bridge_down,../prepair_dataset/train/bridge_down/24307c3e9174333a.mp4,../images_for_emb/bridge_down/24307c3e9174333a.jpg,5.263081,2.2244103,1.4024038,-2.6114979,-0.008352772,3.9218607,-2.3229275,0.99839246,0.34581032,1.1590406,-1.4886988,1.2326807,0.99591315,0.08507075,-1.1141523,-0.52589333,-1.827931,1.0494986,-0.0389987,1.1138304,-0.04825367,-0.3631388,-0.8968951,-0.97169435,0.1264516,20
258138cc5a3be54a.mp4,bridge_down,../prepair_dataset/train/bridge_down/258138cc5a3be54a.mp4,../images_for_emb/bridge_down/258138cc5a3be54a.jpg,-4.1710844,-1.756031,-1.7840499,-1.9731754,1.8916492,2.1385424,-0.08418114,-1.5044286,0.9814147,1.9464587,2.7741306,1.6714083,-2.6101348,0.5539601,-0.5720259,1.5197507,-0.3446248,-1.0543671,1.8150975,1.5254258,0.4097206,0.16837351,-0.0789724,0.25776872,0.066061564,7
2612a9e07f596777.mp4,bridge_down,../prepair_dataset/train/bridge_down/2612a9e07f596777.mp4,../images_for_emb/bridge_down/2612a9e07f596777.jpg,-7.069767,4.5254974,0.4317751,1.3718199,-2.535672,0.63953656,-1.5962853,-1.8879944,1.7479485,1.2528356,-1.0768533,-1.6647975,-0.73798054,-0.57036775,1.712438,0.18767254,-0.9927229,0.5955852,-0.15987581,1.2775236,0.37713128,-0.9355536,0.6509539,1.3303404,0.15542422,2
26cb03b8cfda1591.mp4,bridge_down,../prepair_dataset/train/bridge_down/26cb03b8cfda1591.mp4,../images_for_emb/bridge_down/26cb03b8cfda1591.jpg,3.828321,-5.4863005,-2.8451898,1.0195756,-2.1721604,0.5637414,-0.73214257,0.14814341,0.21435817,-0.059977632,-0.26468894,-0.01266528,-2.9168973,0.9800695,1.1358567,-1.0576177,1.6309533,0.5673459,-0.5285503,0.8364024,0.04985051,-0.5907161,-0.96485984,-0.11075509,0.5863885,22
281049c9d161da8b.mp4,bridge_down,../prepair_dataset/train/bridge_down/281049c9d161da8b.mp4,../images_for_emb/bridge_down/281049c9d161da8b.jpg,4.3515987,0.37812078,1.7423697,-1.2578328,0.052814975,4.5443573,-1.4240702,2.1900141,1.5588241,0.41543037,-0.5707715,-1.000842,1.1257313,0.30214897,-0.57812506,-0.98724806,-1.3129916,0.7287288,1.4920229,1.2858536,0.3330568,-1.0379795,-1.7921824,-0.39431104,-0.9300623,23
2848ff501b75dd18.mp4,bridge_down,../prepair_dataset/train/bridge_down/2848ff501b75dd18.mp4,../images_for_emb/bridge_down/2848ff501b75dd18.jpg,4.415999,-3.0559375,-2.934431,0.593289,-1.0030392,-0.3963677,1.4012316,-0.15340169,2.7173326,-0.94831085,-1.0690907,0.97648466,-0.58839315,0.18026274,-1.1398188,-0.17259729,-0.5728582,-0.41419715,-0.99446905,-1.0160514,-2.2639165,-0.46816617,1.1195991,-0.5535963,-1.0452855,21
29152ba118cee04e.mp4,bridge_down,../prepair_dataset/train/bridge_down/29152ba118cee04e.mp4,../images_for_emb/bridge_down/29152ba118cee04e.jpg,1.0481364,-3.337376,1.9960378,2.5476677,-2.8682315,-2.5286927,-1.5094178,0.12639914,0.102493234,0.32855204,-0.32996166,0.055501565,0.7591435,-0.17580406,0.36929864,-2.5061073,1.1675372,-0.65386504,1.0436276,-0.96639895,-0.23806086,2.4599547,-0.80105394,0.054183006,0.01004143,24
2a5e4a3cddf72998.mp4,bridge_down,../prepair_dataset/train/bridge_down/2a5e4a3cddf72998.mp4,../images_for_emb/bridge_down/2a5e4a3cddf72998.jpg,-2.8969507,-0.091836564,-4.0648766,5.942696,5.9243503,2.18552,-0.90504074,0.24085753,0.14826858,0.82260376,-0.67814463,-0.8829649,-0.5072402,0.6485225,-0.9325934,-1.6437871,-0.11718941,-0.0037200304,1.0338914,1.7004181,1.5120627,0.29755008,-1.5987744,3.2495155,1.0273982,13
